ID,Metadata,NBT Tag Compound,Display Name,
minecraft:stained_glass_pane,7,,Gray Stained Glass Pane,
minecraft:stained_glass_pane,8,,Light Gray Stained Glass Pane,
minecraft:stained_glass_pane,9,,Cyan Stained Glass Pane,
minecraft:stained_glass_pane,10,,Purple Stained Glass Pane,
minecraft:stained_glass_pane,11,,Blue Stained Glass Pane,
minecraft:stained_glass_pane,12,,Brown Stained Glass Pane,
minecraft:stained_glass_pane,13,,Green Stained Glass Pane,
minecraft:stained_glass_pane,14,,Red Stained Glass Pane,
minecraft:stained_glass_pane,15,,Black Stained Glass Pane,
minecraft:stained_hardened_clay,0,,White Terracotta,
minecraft:stained_hardened_clay,1,,Orange Terracotta,
minecraft:stained_hardened_clay,2,,Magenta Terracotta,
minecraft:stained_hardened_clay,3,,Light Blue Terracotta,
minecraft:stained_hardened_clay,4,,Yellow Terracotta,
minecraft:stained_hardened_clay,5,,Lime Terracotta,
minecraft:stained_hardened_clay,6,,Pink Terracotta,
minecraft:stained_hardened_clay,7,,Gray Terracotta,
minecraft:stained_hardened_clay,8,,Light Gray Terracotta,
minecraft:stained_hardened_clay,9,,Cyan Terracotta,
minecraft:stained_hardened_clay,10,,Purple Terracotta,
minecraft:stained_hardened_clay,11,,Blue Terracotta,
minecraft:stained_hardened_clay,12,,Brown Terracotta,
minecraft:stained_hardened_clay,13,,Green Terracotta,
minecraft:stained_hardened_clay,14,,Red Terracotta,
minecraft:stained_hardened_clay,15,,Black Terracotta,
minecraft:stick,0,,Stick,
minecraft:sticky_piston,0,,Sticky Piston,
minecraft:stone,0,,Stone,
minecraft:stone,1,,Granite,
minecraft:stone,2,,Polished Granite,
minecraft:stone,3,,Diorite,
minecraft:stone,4,,Polished Diorite,
minecraft:stone,5,,Andesite,
minecraft:stone,6,,Polished Andesite,
minecraft:stone_axe,0,,Stone Axe,
minecraft:stone_brick_stairs,0,,Stone Brick Stairs,
minecraft:stone_button,0,,Button,
minecraft:stone_hoe,0,,Stone Hoe,
minecraft:stone_pickaxe,0,,Stone Pickaxe,
minecraft:stone_pressure_plate,0,,Stone Pressure Plate,
minecraft:stone_shovel,0,,Stone Shovel,
minecraft:stone_slab,0,,Stone Slab,
minecraft:stone_slab,1,,Sandstone Slab,
minecraft:stone_slab,3,,Cobblestone Slab,
minecraft:stone_slab,4,,Bricks Slab,
minecraft:stone_slab,5,,Stone Bricks Slab,
minecraft:stone_slab,6,,Nether Brick Slab,
minecraft:stone_slab,7,,Quartz Slab,
minecraft:stone_slab2,0,,Red Sandstone Slab,
minecraft:stone_stairs,0,,Cobblestone Stairs,
minecraft:stone_sword,0,,Stone Sword,
minecraft:stonebrick,0,,Stone Bricks,
minecraft:stonebrick,1,,Mossy Stone Bricks,
minecraft:stonebrick,2,,Cracked Stone Bricks,
minecraft:stonebrick,3,,Chiseled Stone Bricks,
minecraft:string,0,,String,
minecraft:sugar,0,,Sugar,
minecraft:tallgrass,1,,Grass,
minecraft:tallgrass,2,,Fern,
minecraft:tipped_arrow,0,"{Potion:""minecraft:night_vision""}",Arrow of Night Vision,
minecraft:tipped_arrow,0,"{Potion:""minecraft:long_night_vision""}",Arrow of Night Vision,
minecraft:tipped_arrow,0,"{Potion:""minecraft:invisibility""}",Arrow of Invisibility,
minecraft:tipped_arrow,0,"{Potion:""minecraft:long_invisibility""}",Arrow of Invisibility,
minecraft:tipped_arrow,0,"{Potion:""minecraft:leaping""}",Arrow of Leaping,
minecraft:tipped_arrow,0,"{Potion:""minecraft:long_leaping""}",Arrow of Leaping,
minecraft:tipped_arrow,0,"{Potion:""minecraft:strong_leaping""}",Arrow of Leaping,
minecraft:tipped_arrow,0,"{Potion:""minecraft:fire_resistance""}",Arrow of Fire Resistance,
minecraft:tipped_arrow,0,"{Potion:""minecraft:long_fire_resistance""}",Arrow of Fire Resistance,
minecraft:tipped_arrow,0,"{Potion:""minecraft:swiftness""}",Arrow of Swiftness,
minecraft:tipped_arrow,0,"{Potion:""minecraft:long_swiftness""}",Arrow of Swiftness,
minecraft:tipped_arrow,0,"{Potion:""minecraft:strong_swiftness""}",Arrow of Swiftness,
minecraft:tipped_arrow,0,"{Potion:""minecraft:slowness""}",Arrow of Slowness,
minecraft:tipped_arrow,0,"{Potion:""minecraft:long_slowness""}",Arrow of Slowness,
minecraft:tipped_arrow,0,"{Potion:""minecraft:water_breathing""}",Arrow of Water Breathing,
minecraft:tipped_arrow,0,"{Potion:""minecraft:long_water_breathing""}",Arrow of Water Breathing,
minecraft:tipped_arrow,0,"{Potion:""minecraft:healing""}",Arrow of Healing,
minecraft:tipped_arrow,0,"{Potion:""minecraft:strong_healing""}",Arrow of Healing,
minecraft:tipped_arrow,0,"{Potion:""minecraft:harming""}",Arrow of Harming,
minecraft:tipped_arrow,0,"{Potion:""minecraft:strong_harming""}",Arrow of Harming,
minecraft:tipped_arrow,0,"{Potion:""minecraft:poison""}",Arrow of Poison,
minecraft:tipped_arrow,0,"{Potion:""minecraft:long_poison""}",Arrow of Poison,
minecraft:tipped_arrow,0,"{Potion:""minecraft:strong_poison""}",Arrow of Poison,
minecraft:tipped_arrow,0,"{Potion:""minecraft:regeneration""}",Arrow of Regeneration,
minecraft:tipped_arrow,0,"{Potion:""minecraft:long_regeneration""}",Arrow of Regeneration,
minecraft:tipped_arrow,0,"{Potion:""minecraft:strong_regeneration""}",Arrow of Regeneration,
minecraft:tipped_arrow,0,"{Potion:""minecraft:strength""}",Arrow of Strength,
minecraft:tipped_arrow,0,"{Potion:""minecraft:long_strength""}",Arrow of Strength,
minecraft:tipped_arrow,0,"{Potion:""minecraft:strong_strength""}",Arrow of Strength,
minecraft:tipped_arrow,0,"{Potion:""minecraft:weakness""}",Arrow of Weakness,
minecraft:tipped_arrow,0,"{Potion:""minecraft:long_weakness""}",Arrow of Weakness,
minecraft:tipped_arrow,0,"{Potion:""minecraft:luck""}",Arrow of Luck,
minecraft:tnt,0,,TNT,
minecraft:tnt_minecart,0,,Minecart with TNT,
minecraft:torch,0,,Torch,
minecraft:totem_of_undying,0,,Totem of Undying,
minecraft:trapdoor,0,,Wooden Trapdoor,
minecraft:trapped_chest,0,,Trapped Chest,
minecraft:tripwire_hook,0,,Tripwire Hook,
minecraft:vine,0,,Vines,
minecraft:water_bucket,0,,Water Bucket,
minecraft:waterlily,0,,Lily Pad,
minecraft:web,0,,Cobweb,
minecraft:wheat,0,,Wheat,
minecraft:wheat_seeds,0,,Seeds,
minecraft:white_glazed_terracotta,0,,White Glazed Terracotta,
minecraft:white_shulker_box,0,,White Shulker Box,
minecraft:wooden_axe,0,,Wooden Axe,
minecraft:wooden_button,0,,Button,
minecraft:wooden_door,0,,Oak Door,
minecraft:wooden_hoe,0,,Wooden Hoe,
minecraft:wooden_pickaxe,0,,Wooden Pickaxe,
minecraft:wooden_pressure_plate,0,,Wooden Pressure Plate,
minecraft:wooden_shovel,0,,Wooden Shovel,
minecraft:wooden_slab,0,,Oak Wood Slab,
minecraft:wooden_slab,1,,Spruce Wood Slab,
minecraft:wooden_slab,2,,Birch Wood Slab,
minecraft:wooden_slab,3,,Jungle Wood Slab,
minecraft:wooden_slab,4,,Acacia Wood Slab,
minecraft:wooden_slab,5,,Dark Oak Wood Slab,
minecraft:wooden_sword,0,,Wooden Sword,
minecraft:wool,0,,White Wool,
minecraft:wool,1,,Orange Wool,
minecraft:wool,2,,Magenta Wool,
minecraft:wool,3,,Light Blue Wool,
minecraft:wool,4,,Yellow Wool,
minecraft:wool,5,,Lime Wool,
minecraft:wool,6,,Pink Wool,
minecraft:wool,7,,Gray Wool,
minecraft:wool,8,,Light Gray Wool,
minecraft:wool,9,,Cyan Wool,
minecraft:wool,10,,Purple Wool,
minecraft:wool,11,,Blue Wool,
minecraft:wool,12,,Brown Wool,
minecraft:wool,13,,Green Wool,
minecraft:wool,14,,Red Wool,
minecraft:wool,15,,Black Wool,
minecraft:writable_book,0,,Book and Quill,
minecraft:yellow_flower,0,,Dandelion,
minecraft:yellow_glazed_terracotta,0,,Yellow Glazed Terracotta,
minecraft:yellow_shulker_box,0,,Yellow Shulker Box,
rustic:aloe_vera,0,,Aloe Vera,
rustic:andesite_pillar,0,,Andesite Pillar,
rustic:apiary,0,,Apiary,
rustic:apple_seeds,0,,Apple Seeds,
rustic:barrel,0,,Barrel,
rustic:bee,0,,Bee,
rustic:beehive,0,,Beehive,
rustic:beeswax,0,,Beeswax,
rustic:blood_orchid,0,,Blood Orchid,
rustic:book,0,,Almanac,
rustic:brewing_barrel,0,,Brewing Barrel,
rustic:cabinet,0,,Cabinet,
rustic:candle,0,,Iron Candle,
rustic:candle_gold,0,,Golden Candle,
rustic:chain,0,,Iron Chain,
rustic:chain_gold,0,,Golden Chain,
rustic:chair_acacia,0,,Acacia Chair,
rustic:chair_big_oak,0,,Dark Oak Chair,
rustic:chair_birch,0,,Birch Chair,
rustic:chair_ironwood,0,,Ironwood Chair,
rustic:chair_jungle,0,,Jungle Chair,
rustic:chair_oak,0,,Oak Chair,
rustic:chair_olive,0,,Olive Wood Chair,
rustic:chair_spruce,0,,Spruce Chair,
rustic:chamomile,0,,Chamomile,
rustic:chandelier,0,,Iron Chandelier Ring,
rustic:chandelier_gold,0,,Golden Chandelier Ring,
rustic:chili_pepper,0,,Chili Pepper,
rustic:chili_pepper_seeds,0,,Chili Pepper Seeds,
rustic:clay_wall,0,,Clay Wall,
rustic:clay_wall_cross,0,,Crossed Clay Wall,
rustic:clay_wall_diag,0,,Diagonal Clay Wall,
rustic:cloudsbluff,0,,Cloudsbluff,
rustic:cohosh,0,,Cohosh,
rustic:condenser,0,,Alchemic Condenser,
rustic:condenser_advanced,0,,Advanced Alchemic Condenser,
rustic:core_root,0,,Core Root,
rustic:crop_stake,0,,Wooden Stake,
rustic:crushing_tub,0,,Crushing Tub,
rustic:deathstalk_mushroom,0,,Deathstalk Mushroom,
rustic:diorite_pillar,0,,Diorite Pillar,
rustic:dust_tiny_iron,0,,Tiny Pile of Iron Dust,
rustic:elixir,0,"{ElixirEffects:[{Effect:""minecraft:instant_health"",Duration:1,Amplifier:0}]}",Elixir of Instant Health,
rustic:elixir,0,"{ElixirEffects:[{Effect:""minecraft:instant_health"",Duration:1,Amplifier:1}]}",Elixir of Instant Health,
rustic:elixir,0,"{ElixirEffects:[{Effect:""minecraft:regeneration"",Duration:900,Amplifier:0}]}",Elixir of Regeneration,
rustic:elixir,0,"{ElixirEffects:[{Effect:""minecraft:regeneration"",Duration:1800,Amplifier:0}]}",Elixir of Regeneration,
rustic:elixir,0,"{ElixirEffects:[{Effect:""minecraft:regeneration"",Duration:450,Amplifier:1}]}",Elixir of Regeneration,
rustic:elixir,0,"{ElixirEffects:[{Effect:""minecraft:wither"",Duration:900,Amplifier:0}]}",Elixir of Wither,
rustic:elixir,0,"{ElixirEffects:[{Effect:""minecraft:wither"",Duration:1800,Amplifier:0}]}",Elixir of Wither,
rustic:elixir,0,"{ElixirEffects:[{Effect:""minecraft:wither"",Duration:450,Amplifier:1}]}",Elixir of Wither,
rustic:elixir,0,"{ElixirEffects:[{Effect:""minecraft:night_vision"",Duration:3600,Amplifier:0}]}",Elixir of Night Vision,
rustic:elixir,0,"{ElixirEffects:[{Effect:""minecraft:night_vision"",Duration:9600,Amplifier:0}]}",Elixir of Night Vision,
rustic:elixir,0,"{ElixirEffects:[{Effect:""minecraft:speed"",Duration:3600,Amplifier:0}]}",Elixir of Speed,
rustic:elixir,0,"{ElixirEffects:[{Effect:""minecraft:speed"",Duration:9600,Amplifier:0}]}",Elixir of Speed,
rustic:elixir,0,"{ElixirEffects:[{Effect:""minecraft:speed"",Duration:1800,Amplifier:1}]}",Elixir of Speed,
rustic:elixir,0,"{ElixirEffects:[{Effect:""minecraft:fire_resistance"",Duration:3600,Amplifier:0}]}",Elixir of Fire Resistance,
rustic:elixir,0,"{ElixirEffects:[{Effect:""minecraft:fire_resistance"",Duration:9600,Amplifier:0}]}",Elixir of Fire Resistance,
rustic:elixir,0,"{ElixirEffects:[{Effect:""minecraft:health_boost"",Duration:3600,Amplifier:0}]}",Elixir of Health Boost,
rustic:elixir,0,"{ElixirEffects:[{Effect:""minecraft:health_boost"",Duration:9600,Amplifier:0}]}",Elixir of Health Boost,
rustic:elixir,0,"{ElixirEffects:[{Effect:""minecraft:health_boost"",Duration:1800,Amplifier:1}]}",Elixir of Health Boost,
rustic:elixir,0,"{ElixirEffects:[{Effect:""minecraft:haste"",Duration:3600,Amplifier:0}]}",Elixir of Haste,
rustic:elixir,0,"{ElixirEffects:[{Effect:""minecraft:haste"",Duration:9600,Amplifier:0}]}",Elixir of Haste,
rustic:elixir,0,"{ElixirEffects:[{Effect:""minecraft:haste"",Duration:1800,Amplifier:1}]}",Elixir of Haste,
rustic:elixir,0,"{ElixirEffects:[{Effect:""minecraft:strength"",Duration:3600,Amplifier:0}]}",Elixir of Strength,
rustic:elixir,0,"{ElixirEffects:[{Effect:""minecraft:strength"",Duration:9600,Amplifier:0}]}",Elixir of Strength,
rustic:elixir,0,"{ElixirEffects:[{Effect:""minecraft:strength"",Duration:1800,Amplifier:1}]}",Elixir of Strength,
rustic:elixir,0,"{ElixirEffects:[{Effect:""rustic:ironskin"",Duration:3600,Amplifier:0}]}",Elixir of Iron Skin,
rustic:elixir,0,"{ElixirEffects:[{Effect:""rustic:ironskin"",Duration:9600,Amplifier:0}]}",Elixir of Iron Skin,
rustic:elixir,0,"{ElixirEffects:[{Effect:""rustic:ironskin"",Duration:1800,Amplifier:1}]}",Elixir of Iron Skin,
rustic:elixir,0,"{ElixirEffects:[{Effect:""rustic:feather"",Duration:3600,Amplifier:0}]}",Elixir of Feather,
rustic:elixir,0,"{ElixirEffects:[{Effect:""rustic:feather"",Duration:9600,Amplifier:0}]}",Elixir of Feather,
rustic:elixir,0,"{ElixirEffects:[{Effect:""rustic:blazing_trail"",Duration:3600,Amplifier:0}]}",Elixir of Blazing Trail,
rustic:elixir,0,"{ElixirEffects:[{Effect:""rustic:blazing_trail"",Duration:9600,Amplifier:0}]}",Elixir of Blazing Trail,
rustic:evaporating_basin,0,,Drying Basin,
rustic:fence_gate_ironwood,0,,Ironwood Fence Gate,
rustic:fence_gate_olive,0,,Olive Wood Fence Gate,
rustic:fence_ironwood,0,,Ironwood Fence,
rustic:fence_olive,0,,Olive Wood Fence,
rustic:fertile_soil,0,,Fertile Soil,
rustic:fluid_bottle,0,"{Fluid:{FluidName:""oliveoil"",Amount:1000}}",Bottle of Olive Oil,
rustic:fluid_bottle,0,"{Fluid:{FluidName:""ironberryjuice"",Amount:1000}}",Bottle of Ironberry Juice,
rustic:fluid_bottle,0,"{Fluid:{FluidName:""wildberryjuice"",Amount:1000}}",Bottle of Wildberry Juice,
rustic:fluid_bottle,0,"{Fluid:{FluidName:""grapejuice"",Amount:1000}}",Bottle of Grape Juice,
rustic:fluid_bottle,0,"{Fluid:{FluidName:""applejuice"",Amount:1000}}",Bottle of Apple Juice,
rustic:fluid_bottle,0,"{Fluid:{FluidName:""alewort"",Amount:1000}}",Bottle of Ale Wort,
rustic:fluid_bottle,0,"{Fluid:{FluidName:""honey"",Amount:1000}}",Bottle of Honey,
rustic:fluid_bottle,0,"{Fluid:{FluidName:""ale"",Amount:1000,Tag:{Quality:0.75f}}}",Bottle of Ale,
rustic:fluid_bottle,0,"{Fluid:{FluidName:""cider"",Amount:1000,Tag:{Quality:0.75f}}}",Bottle of Cider,
rustic:fluid_bottle,0,"{Fluid:{FluidName:""ironwine"",Amount:1000,Tag:{Quality:0.75f}}}",Bottle of Iron Wine,
rustic:fluid_bottle,0,"{Fluid:{FluidName:""mead"",Amount:1000,Tag:{Quality:0.75f}}}",Bottle of Mead,
rustic:fluid_bottle,0,"{Fluid:{FluidName:""wildberrywine"",Amount:1000,Tag:{Quality:0.75f}}}",Bottle of Wildberry Wine,
rustic:fluid_bottle,0,"{Fluid:{FluidName:""wine"",Amount:1000,Tag:{Quality:0.75f}}}",Bottle of Wine,
rustic:gargoyle,0,,Gargoyle,
rustic:ginseng,0,,Ginseng Root,
rustic:golden_lantern,0,,Golden Lantern,
rustic:granite_pillar,0,,Granite Pillar,
rustic:grape_stem,0,,Grape Seeds,
rustic:grapes,0,,Grapes,
rustic:honeycomb,0,,Honeycomb,
rustic:horsetail,0,,Horsetail,
rustic:iron_lantern,0,,Iron Lantern,
rustic:iron_lattice,0,,Iron Lattice,
rustic:ironberries,0,,Ironberries,
rustic:ironwood_door,0,,Ironwood Door,
rustic:ironwood_slab_item,0,,Ironwood Slab,
rustic:leaves,0,,Olive Leaves,
rustic:leaves,1,,Ironwood Leaves,
rustic:leaves_apple,0,,Apple Leaves,
rustic:liquid_barrel,0,,Liquid Barrel,
rustic:log,0,,Olive Wood,
rustic:log,1,,Ironwood,
rustic:marsh_mallow,0,,Marsh Mallow Root,
rustic:mooncap_mushroom,0,,Mooncap Mushroom,
rustic:olive_door,0,,Olive Door,
rustic:olive_slab_item,0,,Olive Wood Slab,
rustic:olives,0,,Olives,
rustic:painted_wood_black,0,,Black Painted Wood,
rustic:painted_wood_blue,0,,Blue Painted Wood,
rustic:painted_wood_brown,0,,Brown Painted Wood,
rustic:painted_wood_cyan,0,,Cyan Painted Wood,
rustic:painted_wood_gray,0,,Gray Painted Wood,
rustic:painted_wood_green,0,,Green Painted Wood,
rustic:painted_wood_light_blue,0,,Light Blue Painted Wood,
rustic:painted_wood_lime,0,,Lime Painted Wood,
rustic:painted_wood_magenta,0,,Magenta Painted Wood,
rustic:painted_wood_orange,0,,Orange Painted Wood,
rustic:painted_wood_pink,0,,Pink Painted Wood,
rustic:painted_wood_purple,0,,Purple Painted Wood,
rustic:painted_wood_red,0,,Red Painted Wood,
rustic:painted_wood_silver,0,,Light Gray Painted Wood,
rustic:painted_wood_white,0,,White Painted Wood,
rustic:painted_wood_yellow,0,,Yellow Painted Wood,
rustic:planks,0,,Olive Wood Planks,
rustic:planks,1,,Ironwood Planks,
rustic:retort,0,,Alchemic Retort,
rustic:retort_advanced,0,,Advanced Alchemic Retort,
rustic:rope,0,,Rope,
rustic:sapling,0,,Olive Sapling,
rustic:sapling,1,,Ironwood Sapling,
rustic:sapling_apple,0,,Apple Sapling,
rustic:slate,0,,Slate,
rustic:slate_brick,0,,Slate Brick,
rustic:slate_brick_slab_item,0,,Slate Brick Slab,
rustic:slate_chiseled,0,,Chiseled Slate,
rustic:slate_pillar,0,,Slate Pillar,
rustic:slate_roof,0,,Slate Roof,
rustic:slate_roof_slab_item,0,,Slate Roof Slab,
rustic:slate_tile,0,,Slate Tile,
rustic:stairs_ironwood,0,,Ironwood Stairs,
rustic:stairs_olive,0,,Olive Wood Stairs,
rustic:stairs_slate_brick,0,,Slate Brick Stairs,
rustic:stairs_slate_roof,0,,Slate Roof Stairs,
rustic:stone_pillar,0,,Stone Pillar,
rustic:table_acacia,0,,Acacia Table,
rustic:table_big_oak,0,,Dark Oak Table,
rustic:table_birch,0,,Birch Table,
rustic:table_ironwood,0,,Ironwood Table,
rustic:table_jungle,0,,Jungle Table,
rustic:table_oak,0,,Oak Table,
rustic:table_olive,0,,Olive Wood Table,
rustic:table_spruce,0,,Spruce Table,
rustic:tallow,0,,Tallow,
rustic:tomato,0,,Tomato,
rustic:tomato_seeds,0,,Tomato Seeds,
rustic:vase,0,,Pot,
rustic:wildberries,0,,Wildberries,
rustic:wildberry_bush,0,,Wildberry Bush,
rustic:wind_thistle,0,,Wind Thistle,
tabula:tabularasa,0,,Wax Tablet,
teutonmaterials:engraved_stone_block,0,,Engraved Stone,
teutonmaterials:fine_stone_block,0,,Fine Stone,
teutonmaterials:old_wood_block,0,,Old Wood,
teutonmaterials:packed_cobble_block,0,,Packed Cobble,
teutonmaterials:polished_planks_block,0,,Polished Planks,
teutonmaterials:polished_stone_block,0,,Polished Stone,
teutonmaterials:polished_wood_block,0,,Polished Wood,
teutonmaterials:pretzel,0,,Pretzel,
teutonmaterials:roggenbrot,0,,Roggenbrot,
teutonmaterials:teutonic_boots,0,,Teutonic Boots,
teutonmaterials:teutonic_chestplate,0,,Teutonic Chestplate,
teutonmaterials:teutonic_helmet,0,,Teutonic Full Helm,
teutonmaterials:teutonic_leggings,0,,Teutonic Greaves,
teutonmaterials:teutonic_sword,0,,Teutonic Sword,
twilightforest:alpha_fur,0,,Alpha Yeti Fur,
twilightforest:arctic_boots,0,,Arctic Boots,
twilightforest:arctic_chestplate,0,,Arctic Jacket,
twilightforest:arctic_fur,0,,Arctic Fur,
twilightforest:arctic_helmet,0,,Arctic Hood,
twilightforest:arctic_leggings,0,,Arctic Leggings,
twilightforest:armor_shard,0,,Armor Shard,
twilightforest:armor_shard_cluster,0,,Armor Shard Cluster,
twilightforest:aurora_block,0,,Aurora Block,
twilightforest:aurora_pillar,0,,Aurora Pillar,
twilightforest:aurora_slab,0,,Aurora Slab,
twilightforest:auroralized_glass,0,,Auroralized Glass,
twilightforest:block_and_chain,0,,Block and Chain,
twilightforest:block_storage,0,,Block of Ironwood,
twilightforest:block_storage,1,,Block of Fiery Metal,
twilightforest:block_storage,2,,Block of Steeleaf,
twilightforest:block_storage,3,,Block of Arctic Fur,
twilightforest:block_storage,4,,Block of Carminite,
twilightforest:borer_essence,0,,Borer Essence,
twilightforest:boss_spawner,0,,Naga Spawner,
twilightforest:burnt_thorns,0,,Burnt Thorns,
twilightforest:carminite,0,,Carminite,
twilightforest:castle_brick,0,,Castle Brick,
twilightforest:castle_brick,1,,Worn Castle Brick,
twilightforest:castle_brick,2,,Cracked Castle Brick,
twilightforest:castle_brick,3,,Castle Roof Tile,
twilightforest:castle_brick,4,,Mossy Castle Brick,
twilightforest:castle_brick,5,,Thick Castle Brick,
twilightforest:castle_door,0,,Yellow Castle Door,
twilightforest:castle_door,1,,Violet Castle Door,
twilightforest:castle_door,2,,Pink Castle Door,
twilightforest:castle_door,3,,Blue Castle Door,
twilightforest:castle_pillar,0,,Encased Castle Brick Pillar,
twilightforest:castle_pillar,1,,Encased Castle Brick Tile,
twilightforest:castle_pillar,2,,Bold Castle Brick Pillar,
twilightforest:castle_pillar,3,,Bold Castle Brick Tiles,
twilightforest:castle_rune_brick,0,,Pink Castle Rune Brick,
twilightforest:castle_rune_brick,1,,Blue Castle Rune Brick,
twilightforest:castle_rune_brick,2,,Yellow Castle Rune Brick,
twilightforest:castle_rune_brick,3,,Violet Castle Rune Brick,
twilightforest:castle_stairs,0,,Encased Castle Brick Stairs,
twilightforest:castle_stairs,8,,Bold Castle Brick Stairs,
twilightforest:castle_stairs_brick,0,,Castle Brick Stairs,
twilightforest:castle_stairs_cracked,0,,Cracked Castle Brick Stairs,
twilightforest:castle_stairs_mossy,0,,Mossy Castle Brick Stairs,
twilightforest:castle_stairs_worn,0,,Worn Castle Brick Stairs,
twilightforest:charm_of_keeping_1,0,,Charm of Keeping I,
twilightforest:charm_of_keeping_2,0,,Charm of Keeping II,
twilightforest:charm_of_keeping_3,0,,Charm of Keeping III,
twilightforest:charm_of_life_1,0,,Charm of Life I,
twilightforest:charm_of_life_2,0,,Charm of Life II,
twilightforest:cicada,0,,Cicada,
twilightforest:cinder_furnace,0,,Cinder Furnace [NYI],
twilightforest:cinder_log,0,,Cinder Log [NYI],
twilightforest:cooked_meef,0,,Meef Steak,
twilightforest:cooked_venison,0,,Venison Steak,
twilightforest:crumble_horn,0,,Crumble Horn,
twilightforest:cube_of_annihilation,0,,Cube of Annihilation,
twilightforest:cube_talisman,0,,Talisman of the Cube,
twilightforest:dark_leaves,0,,Darkwood Leaves,
twilightforest:deadrock,0,,Weathered Deadrock,
twilightforest:deadrock,1,,Cracked Deadrock,
twilightforest:deadrock,2,,Deadrock,
twilightforest:ender_bow,0,,Ender Bow,
twilightforest:etched_nagastone,0,,Etched Nagastone,
twilightforest:etched_nagastone_mossy,0,,Mossy Etched Nagastone,
twilightforest:etched_nagastone_weathered,0,,Ruined Etched Nagastone,
twilightforest:experiment_115,0,,Experiment 115,
twilightforest:fiery_blood,0,,Fiery Blood,
twilightforest:fiery_boots,0,,Fiery Boots,
twilightforest:fiery_chestplate,0,,Fiery Plate,
twilightforest:fiery_helmet,0,,Fiery Helm,
twilightforest:fiery_ingot,0,,Fiery Ingot,
twilightforest:fiery_leggings,0,,Fiery Legs,
twilightforest:fiery_pickaxe,0,,Fiery Pick,
twilightforest:fiery_sword,0,"{ench:[{lvl:2s,id:20s}]}",Fiery Sword,
twilightforest:fiery_tears,0,,Fiery Tears,
twilightforest:fire_jet,0,,Smoking Block,
twilightforest:fire_jet,3,,Fire Jet,
twilightforest:fire_jet,1,,Encased Smoker,
twilightforest:fire_jet,6,,Encased Fire Jet,
twilightforest:firefly,0,,Firefly,
twilightforest:firefly_jar,0,,Firefly Jar,
twilightforest:fluffy_cloud,0,,Fluffy Cloud,
twilightforest:force_field,0,,Violet Force Field,
twilightforest:force_field,1,,Pink Force Field,
twilightforest:force_field,2,,Orange Force Field,
twilightforest:force_field,3,,Green Force Field,
twilightforest:force_field,4,,Blue Force Field,
twilightforest:giant_cobblestone,0,,Giant Cobblestone,
twilightforest:giant_leaves,0,,Giant Leaves,
twilightforest:giant_log,0,,Giant Log,
twilightforest:giant_obsidian,0,,Giant Obsidian,
twilightforest:giant_pickaxe,0,,Giant's Pickaxe,
twilightforest:giant_sword,0,,Giant's Sword,
twilightforest:glass_sword,0,,Glass Sword,
twilightforest:hedge,0,,Hedge,
twilightforest:huge_lilypad,0,,Huge Lily Pad,
twilightforest:huge_stalk,0,,Huge Stalk,
twilightforest:huge_waterlily,0,,Huge Water Lily,
twilightforest:hydra_chop,0,,Hydra Chop,
twilightforest:ice_bomb,0,,Ice Bomb,
twilightforest:ice_bow,0,,Ice Bow,
twilightforest:ice_sword,0,,Ice Sword,
twilightforest:ironwood_axe,0,"{ench:[{lvl:1s,id:35s}]}",Ironwood Axe,
twilightforest:ironwood_boots,0,"{ench:[{lvl:1s,id:2s}]}",Ironwood Boots,
twilightforest:ironwood_chestplate,0,"{ench:[{lvl:1s,id:0s}]}",Ironwood Plate,
twilightforest:ironwood_helmet,0,"{ench:[{lvl:1s,id:6s}]}",Ironwood Helm,
twilightforest:ironwood_hoe,0,,Ironwood Hoe,
twilightforest:ironwood_ingot,0,,Ironwood Ingot,
twilightforest:ironwood_leggings,0,"{ench:[{lvl:1s,id:0s}]}",Ironwood Legs,
twilightforest:ironwood_pickaxe,0,"{ench:[{lvl:1s,id:32s}]}",Ironwood Pick,
twilightforest:ironwood_raw,0,,Raw Ironwood Materials,
twilightforest:ironwood_shovel,0,"{ench:[{lvl:1s,id:34s}]}",Ironwood Shovel,
twilightforest:ironwood_sword,0,"{ench:[{lvl:1s,id:19s}]}",Ironwood Sword,
twilightforest:knightmetal_axe,0,,Knightly Axe,
twilightforest:knightmetal_block,0,,Block of Knightmetal,
twilightforest:knightmetal_boots,0,,Knightly Boots,
twilightforest:knightmetal_chestplate,0,,Knightly Plate,
twilightforest:knightmetal_helmet,0,,Knightly Helm,
twilightforest:knightmetal_ingot,0,,Knightmetal Ingot,
twilightforest:knightmetal_leggings,0,,Knightly Greaves,
twilightforest:knightmetal_pickaxe,0,,Knightly Pick,
twilightforest:knightmetal_ring,0,,Knightmetal Loop,
twilightforest:knightmetal_sword,0,,Knightly Sword,
twilightforest:lamp_of_cinders,0,,Lamp of Cinders,
twilightforest:lifedrain_scepter,0,,Scepter of Life Draining,
twilightforest:liveroot,0,,Liveroot,
twilightforest:magic_beans,0,,Magic Beans,
twilightforest:magic_leaves,0,,Timewood Leaves,
twilightforest:magic_leaves,1,,Leaves of Transformation,
twilightforest:magic_leaves,2,,Miner's Leaves,
twilightforest:magic_leaves,3,,Sorting Leaves,
twilightforest:magic_log,0,,Timewood,
